-122.4070431,37.7355449,-122.408155,37.7358849
-122.4022446,37.7984353,-122.4018708,37.7966336
-122.4064128,37.7529841,-122.4055524,37.7498959
-122.4387112,37.7796675,-122.4239348,37.7815469
-122.4005089,37.7874553,-122.3998107,37.7880097
-122.4077783,37.7378085,-122.4081909,37.7376659
-122.4953665,37.7698838,-122.4946852,37.7702083
-122.469404,37.8013245,-122.4694299,37.8000322
-122.3989424,37.7188433,-122.397314,37.71434
-122.4338567,37.7889092,-122.4404641,37.788089
-122.4007726,37.7911821,-122.4009593,37.7921162
-122.5110266,37.7704516,-122.5111163,37.7712664
-122.4370468,37.7237401,-122.4373068,37.7239907
-122.4615579,37.7513657,-122.4616168,37.7514212
-122.4207014,37.7905842,-122.4222767,37.7904234
-122.4243439,37.7757628,-122.4242103,37.7748208
-122.4103557,37.7822065,-122.410784,37.7832203
-122.4524908,37.8026096,-122.4553294,37.8030074
-122.4228096,37.7759583,-122.4229027,37.7764217
-122.3958174,37.7862557,-122.3940267,37.7852239
-122.3950395,37.7770716,-122.3941773,37.7763764
-122.4395265,37.7832417,-122.4478764,37.7822849
-122.4025239,37.71209,-122.4015018,37.7123857
-122.4672235,37.7996089,-122.4614295,37.8012027
-122.3993791,37.7858875,-122.3963016,37.7834257
-122.4592335,37.7471902,-122.4592947,37.7472475
-122.4724377,37.7169419,-122.4724859,37.7169761
-122.4047926,37.7944619,-122.4031576,37.7946763
-122.3916917,37.777976,-122.3919168,37.7781551
-122.408952,37.7910983,-122.4090444,37.7910866
-122.4226089,37.7912944,-122.425821,37.7908865
-122.3958667,37.7706737,-122.396128,37.7706889
-122.399635,37.7807911,-122.3974003,37.7825562
-122.4131495,37.7810015,-122.4136932,37.7809332
-122.4001321,37.740164,-122.4002914,37.7398727
-122.4473492,37.7822355,-122.4470623,37.7786307
-122.4129919,37.7858081,-122.4137429,37.7895358
-122.392205,37.7572997,-122.3923242,37.7606049
-122.3948315,37.7944461,-122.3932061,37.7932459
-122.4224523,37.7480915,-122.4225503,37.7480778
-122.4219016,37.7729462,-122.4226364,37.7723984
-122.4967557,37.7336972,-122.4956831,37.7339121
-122.3865986,37.7712786,-122.3864767,37.7708625
-122.421351,37.7770933,-122.4197815,37.7772951
-122.4447671,37.7595249,-122.4193819,37.7618405
-122.4316435,37.7863033,-122.4315002,37.7863215
-122.4004564,37.7902669,-122.4005888,37.7902502
-122.4229968,37.7768892,-122.421351,37.7770933
-122.4068678,37.7379315,-122.4069724,37.7377119
-122.4716477,37.7310208,-122.4719651,37.7311517
-122.4236722,37.7397616,-122.4228477,37.7410297
-122.3909135,37.733979,-122.3955571,37.7223927
-122.4434036,37.7501216,-122.4438269,37.7581733
-122.4349387,37.7942808,-122.4267175,37.7953264
-122.5066728,37.7353903,-122.5052646,37.7353815
-122.4123268,37.7334081,-122.4131966,37.7329679
-122.3907745,37.7348483,-122.395945,37.737784
-122.458896,37.7470217,-122.4590623,37.7473
-122.4316553,37.7872549,-122.4315002,37.7863215
-122.3943695,37.7886317,-122.3951477,37.7892316
-122.4470534,37.762877,-122.4480317,37.7670081
-122.4093643,37.7929761,-122.409235,37.7920436
-122.3904641,37.7501562,-122.3907028,37.7526636
-122.4551935,37.7107751,-122.4557294,37.7112303
-122.4587133,37.746827,-122.4588788,37.7468085
-122.3952917,37.7669154,-122.394533,37.7663056
-122.4638949,37.7116195,-122.4627487,37.7114197
-122.4364135,37.7238059,-122.4370468,37.7237401
-122.4639088,37.7436879,-122.4638126,37.7436041
-122.4588788,37.7468085,-122.455302,37.7430793
-122.4010504,37.7214385,-122.4116522,37.7186701
-122.3877083,37.7870796,-122.3878962,37.7847318
-122.4485948,37.7698043,-122.4453607,37.7702176
-122.4220762,37.7894304,-122.4205089,37.7896296
-122.3972247,37.7925794,-122.3974037,37.7924404
-122.4042943,37.7463123,-122.4038713,37.7481601
-122.4933411,37.7338508,-122.4942788,37.7338099
-122.4182042,37.7482127,-122.4202964,37.7481683
-122.4664909,37.7509426,-122.4666213,37.7528092
-122.4252015,37.8041423,-122.4250497,37.804161
-122.4107421,37.734732,-122.4194468,37.7316781
-122.4042334,37.7917031,-122.4044255,37.7926558
-122.4724482,37.7169857,-122.4724377,37.7169419
-122.4939058,37.7332051,-122.4938153,37.7319131
-122.404059,37.7907655,-122.4038718,37.7898332
-122.4313113,37.7853883,-122.4311813,37.7847462
-122.3989942,37.7838286,-122.3967193,37.7855436
-122.4638949,37.7116195,-122.4706316,37.7127073
-122.4527389,37.7087917,-122.4549234,37.7104312
-122.4086323,37.7976269,-122.4102752,37.7974095
-122.4588991,37.781335,-122.4592114,37.7856859
-122.4086959,37.7853941,-122.4111594,37.7850815
-122.4815141,37.7716221,-122.4799241,37.7704966
-122.4068678,37.7379315,-122.4059901,37.7382008
-122.4564499,37.710225,-122.4567732,37.7103032
-122.4838588,37.7270206,-122.4840924,37.7276559
-122.4371102,37.7712694,-122.4370175,37.7712812
-122.4226089,37.7912944,-122.4224564,37.7913137
-122.4201833,37.7701515,-122.4223678,37.7698737
-122.3963514,37.7936818,-122.3963597,37.7932761
-122.4244773,37.8013413,-122.4246253,37.8012989
-122.4097666,37.7703371,-122.414368,37.774043
-122.4317878,37.7319597,-122.4299993,37.7318615
-122.4404641,37.788089,-122.4468164,37.7872755
-122.4718345,37.7346825,-122.4724161,37.7346581
-122.3972247,37.7925794,-122.3974308,37.7925584
-122.4201972,37.7704035,-122.4203517,37.7717645
-122.4943832,37.7422328,-122.5069564,37.7416159
-122.3963772,37.774644,-122.3952917,37.7669154
-122.4586964,37.7406377,-122.4590277,37.740575
-122.4256361,37.7899559,-122.4254412,37.7890027
-122.4069724,37.7377119,-122.4046737,37.7329536
-122.3948977,37.7840946,-122.3940267,37.7852239
-122.4246367,37.7697392,-122.4248322,37.7706553
-122.4366472,37.8027159,-122.436591,37.8024385
-122.4184634,37.7522435,-122.4193819,37.7618405
-122.4207014,37.7905842,-122.4205089,37.7896296
-122.4664619,37.7659764,-122.4772659,37.7654546
-122.3915816,37.7745179,-122.391652,37.7743709
-122.475052,37.7345597,-122.4724161,37.7346581
-122.495844,37.7608748,-122.495985,37.7628867
-122.39362,37.7830916,-122.3948977,37.7840946
-122.4056147,37.7324495,-122.4078105,37.7359334
-122.467767,37.8034286,-122.4669398,37.8025127
-122.4937514,37.7332119,-122.4936608,37.7319199
-122.4721275,37.7768664,-122.4723959,37.7805992
-122.4449536,37.7469177,-122.4447109,37.7466308
-122.4329037,37.7842053,-122.4394394,37.7832528
-122.4620493,37.7717779,-122.4590408,37.773228
-122.3967712,37.7855862,-122.3982588,37.786773
-122.3976272,37.7935131,-122.3980104,37.7953396
-122.411365,37.7398302,-122.4228477,37.7410297
-122.3928034,37.7089573,-122.3926018,37.7091616
-122.4513232,37.7452069,-122.4516754,37.7454642
-122.4395265,37.7832417,-122.438806,37.779656
-122.3920702,37.7867734,-122.3929059,37.7861123
-122.4349387,37.7942808,-122.4338567,37.7889092
-122.4093643,37.7929761,-122.4091426,37.7920556
-122.3987989,37.7156331,-122.399322,37.7162301
-122.4775137,37.7663685,-122.4774379,37.7660525
-122.4088536,37.7901561,-122.4137429,37.7895358
-122.4234097,37.7718029,-122.4248322,37.7706553
-122.4252409,37.8050936,-122.4203838,37.8057276
-122.4090014,37.7994866,-122.4172352,37.8051759
-122.3998107,37.7880097,-122.3982588,37.786773
-122.4003318,37.7949983,-122.3997849,37.7922611
-122.493362,37.7340132,-122.4956831,37.7339121
-122.4225503,37.7480778,-122.4248583,37.747836
-122.4634747,37.71136,-122.4627472,37.7111515
-122.4586964,37.7406377,-122.4588808,37.7402323
-122.4588903,37.7812124,-122.4722549,37.7806057
-122.3838625,37.7403475,-122.3837767,37.7404441
-122.3957625,37.7224245,-122.3955571,37.7223927
-122.4714486,37.7348949,-122.4714579,37.7346729
-122.3895885,37.7706766,-122.3948579,37.7705733
-122.5030828,37.7252367,-122.5037444,37.7254338
-122.4607398,37.7354901,-122.4586964,37.7406377
-122.4715399,37.734813,-122.4716394,37.7347039
-122.458608,37.777287,-122.4586263,37.7775441
-122.4958122,37.7626554,-122.4954216,37.7636032
-122.3769217,37.7327576,-122.377614,37.7368343
-122.4724482,37.7169857,-122.4724972,37.7171861
-122.3944168,37.7089109,-122.3948396,37.7110394
-122.4315002,37.7863215,-122.4318313,37.7872344
-122.4681231,37.7348643,-122.4710592,37.734798
-122.4383827,37.7617453,-122.4352027,37.76271
-122.4238066,37.7398935,-122.4240022,37.7400953
-122.4034972,37.7879652,-122.4031132,37.7880148
-122.3907745,37.7348483,-122.3894126,37.7388024
-122.454757,37.7710629,-122.4539917,37.7713757
-122.4317878,37.7319597,-122.4332313,37.7333208
-122.4199599,37.7699745,-122.4199385,37.7701395
-122.4178962,37.7709098,-122.4178817,37.7708619
-122.4466512,37.7615697,-122.4465783,37.7618061
-122.458608,37.777287,-122.4591843,37.7774567
-122.4137429,37.7895358,-122.4170349,37.789115
-122.3939877,37.7761856,-122.3941773,37.7763764
-122.4039953,37.7301141,-122.4051026,37.731244
-122.4426765,37.7990558,-122.4446692,37.7988737
-122.4711425,37.7124952,-122.4706316,37.7127073
-122.3907745,37.7348483,-122.3910537,37.7340604
-122.4467127,37.7207223,-122.4447763,37.7229503
-122.4475099,37.7846478,-122.4473236,37.7825402
-122.4756011,37.7430602,-122.4763807,37.754249
-122.4957659,37.7337353,-122.4954172,37.7337564
-122.409991,37.743442,-122.4105635,37.7482809
-122.4201833,37.7701515,-122.4199385,37.7701395
-122.4108508,37.8002434,-122.422355,37.7987659
-122.4592947,37.7472475,-122.4636086,37.743918
-122.4186146,37.7802716,-122.4180638,37.7775161
-122.3929628,37.7835997,-122.3925533,37.7838975
-122.4558386,37.7113041,-122.4560725,37.7114534
-122.4724972,37.7171861,-122.4722563,37.7216394
-122.4344721,37.7325415,-122.4358939,37.7319087
-122.4203647,37.7316169,-122.4295756,37.7309823
-122.3982976,37.791734,-122.3991626,37.7910505
-122.4233529,37.7957548,-122.4224564,37.7913137
-122.4578193,37.7659953,-122.4529749,37.7663795
-122.3988315,37.7152064,-122.3987744,37.7152975
-122.3949368,37.7771483,-122.3980232,37.7796159
-122.4133085,37.7326741,-122.4015296,37.7379996
-122.401811,37.8040707,-122.4036084,37.8054504
-122.4490227,37.723033,-122.4447763,37.7229503
-122.3920702,37.7867734,-122.3935951,37.7880153
-122.4103557,37.7822065,-122.4111043,37.7822252
-122.4217399,37.7633052,-122.421578,37.761701
-122.4115088,37.7483548,-122.4130029,37.7640997
-122.4239348,37.7815469,-122.4229968,37.7768892
-122.391652,37.7743709,-122.3939877,37.7761856
-122.4722549,37.7806057,-122.4723959,37.7805992
-122.4470623,37.7786307,-122.4552329,37.7776069
-122.4311813,37.7847462,-122.424719,37.7854292
-122.4086959,37.7853941,-122.4062293,37.7857136
-122.3880152,37.7870938,-122.3887838,37.786927
-122.4395265,37.7832417,-122.4395529,37.7833764
-122.4029757,37.7937875,-122.4046141,37.7935779
-122.396876,37.7963102,-122.3963514,37.7936818
-122.4311813,37.7847462,-122.4313252,37.7847288
-122.3951781,37.7843129,-122.3940267,37.7852239
-122.3923742,37.7499901,-122.3924498,37.750074
-122.3927644,37.778855,-122.3905436,37.7806182
-122.4219112,37.779892,-122.4203424,37.780077
-122.4563089,37.7813295,-122.4458163,37.7824025
-122.5090165,37.758422,-122.5091597,37.7602868
-122.3923742,37.7499901,-122.3972836,37.7496945
-122.3958667,37.7706737,-122.391652,37.7743709
-122.4769774,37.7617625,-122.4769657,37.7616542
-122.4548355,37.7104549,-122.4549094,37.7105151
-122.4699992,37.7395647,-122.470631,37.7488267
-122.4945376,37.742226,-122.5069564,37.7416159
-122.3889752,37.7643245,-122.3887601,37.7643373
-122.5109355,37.7698079,-122.5108224,37.7699779
-122.4662023,37.7621837,-122.4640601,37.7622783
-122.4201783,37.7699764,-122.4196893,37.765052
-122.4192005,37.7751434,-122.419313,37.7750502
-122.4175696,37.7765894,-122.416362,37.7775451
-122.4588555,37.7405011,-122.4588808,37.7402323
-122.3931245,37.7859393,-122.3929059,37.7861123
-122.4228096,37.7759583,-122.4195943,37.7763674
-122.4054982,37.79802,-122.4052824,37.796894
-122.4561881,37.8015711,-122.4577267,37.8019631
-122.3935951,37.7880153,-122.39408,37.7884058
-122.4198913,37.7456031,-122.4182761,37.7481015
-122.4174485,37.7765067,-122.4176198,37.7765433
-122.407854,37.7767525,-122.409388,37.7779762
-122.3915626,37.7855619,-122.3940267,37.7852239
-122.4147169,37.7762334,-122.4162654,37.7774619
-122.4212875,37.7847544,-122.4228563,37.784551
-122.4475099,37.7846478,-122.4475749,37.7848442
-122.4003134,37.7778043,-122.4025378,37.7760452
-122.4699992,37.7395647,-122.467045,37.7397465
-122.3986103,37.7924133,-122.4009593,37.7921162
-122.4481,37.8049242,-122.4511949,37.8034306
-122.4752148,37.7347222,-122.4754911,37.7393231
-122.3926171,37.7519531,-122.392499,37.751285
-122.3830985,37.7400621,-122.3878223,37.7427402
-122.3915816,37.7745179,-122.3939877,37.7761856
-122.4214756,37.7856857,-122.424719,37.7854292
-122.3986103,37.7924133,-122.3989918,37.7942922
-122.4589333,37.7473993,-122.4590623,37.7473
-122.4240796,37.7412958,-122.4238043,37.7412021
-122.4625009,37.7131906,-122.462751,37.7142659
-122.4518513,37.7455425,-122.4517243,37.7456064
-122.4360562,37.7998022,-122.4360753,37.7998962
-122.4147169,37.7762334,-122.4131749,37.7774549
-122.4563089,37.7813295,-122.4560559,37.7802058
-122.4370468,37.7237401,-122.4373422,37.7237147
-122.4662444,37.7392486,-122.4652711,37.739733
-122.4852202,37.7141139,-122.4853781,37.7133592
-122.4793545,37.7711092,-122.4795582,37.7713381
-122.4312818,37.7845145,-122.4313252,37.7847288
-122.4587133,37.746827,-122.455302,37.7430793
-122.4185329,37.7729612,-122.4179414,37.7710587
-122.4671051,37.802613,-122.4541935,37.803335
-122.3981344,37.779529,-122.3980232,37.7796159
-122.4717769,37.7339635,-122.4724161,37.7346581
-122.4544464,37.710655,-122.4423983,37.7178584
-122.4047926,37.7944619,-122.4046141,37.7935779
-122.4148222,37.7865291,-122.4082456,37.7873652
-122.4108508,37.8002434,-122.4102752,37.7974095
-122.4074415,37.7644871,-122.4103829,37.7643089
-122.5091764,37.7584149,-122.5090165,37.758422
-122.4364135,37.7238059,-122.4359864,37.723147
-122.3929628,37.7835997,-122.39362,37.7830916
-122.4341673,37.7335102,-122.4399937,37.7348747
-122.4712324,37.7114533,-122.4726157,37.7128003
-122.4639199,37.7438077,-122.4636086,37.743918
-122.4592114,37.7856859,-122.4610929,37.7927348
-122.3947346,37.7639679,-122.4043871,37.7633932
-122.4942764,37.738496,-122.4939058,37.7332051
-122.4467789,37.7617944,-122.4470534,37.762877
-122.4954918,37.7646043,-122.4954216,37.7636032
-122.4035129,37.7964258,-122.4018708,37.7966336
-122.4750556,37.732779,-122.4753802,37.7326453
-122.4704564,37.709914,-122.4710471,37.7087776
-122.4181456,37.7712383,-122.4179414,37.7710587
-122.4936608,37.7319199,-122.4935265,37.7300583
-122.5103653,37.7662777,-122.5104528,37.7640098
-122.3950948,37.7665621,-122.3927084,37.7666926
-122.4070112,37.7380058,-122.4070918,37.7391577
-122.4026135,37.7122744,-122.4025239,37.71209
-122.4262098,37.8011528,-122.4261909,37.8010585
-122.4722637,37.7807279,-122.4588991,37.781335
-122.4217399,37.7633052,-122.421886,37.764917
-122.406589,37.7875664,-122.4067939,37.7885009
-122.3957972,37.77062,-122.3948572,37.7706131
-122.4124782,37.7706444,-122.4140462,37.7718632
-122.4054727,37.7672605,-122.4052442,37.7660475
-122.4207223,37.7819539,-122.4205724,37.7819721
-122.4081909,37.7376659,-122.4079953,37.7387213
-122.4174485,37.7765067,-122.4186749,37.7755496
-122.3981344,37.779529,-122.3958596,37.7813262
-122.4225503,37.7480778,-122.4225309,37.7479421
-122.4178336,37.7697121,-122.4179031,37.7692812
-122.4247604,37.7707177,-122.4245422,37.7697448
-122.4847561,37.7801617,-122.484747,37.780035
-122.4726815,37.7171149,-122.4713236,37.71258
-122.4199304,37.7701941,-122.4199385,37.7701395
-122.4087612,37.7901678,-122.408952,37.7910983
-122.4588552,37.7476702,-122.4589333,37.7473993
-122.393666,37.7944973,-122.3931794,37.7945305
-122.395945,37.737784,-122.396515,37.737156
-122.4205336,37.7810232,-122.4203832,37.7810423
-122.4013367,37.7939955,-122.4011522,37.7930673
-122.403403,37.7802668,-122.4011758,37.7820253
-122.493951,37.7295354,-122.4936852,37.7300548
-122.4171256,37.7743254,-122.4159234,37.7752776
-122.3878962,37.7847318,-122.3881323,37.7817687
-122.4293279,37.7346728,-122.432753,37.7330128
-122.423404,37.771986,-122.4240999,37.7748348
-122.4124265,37.7830115,-122.410784,37.7832203
-122.4719651,37.7311517,-122.471799,37.7302871
-122.4940242,37.7349027,-122.494475,37.7347999
-122.4314708,37.8033522,-122.4316968,37.8032722
-122.4549993,37.7104927,-122.4549234,37.7104312
-122.4750978,37.7210137,-122.4726739,37.717388
-122.4141223,37.7914195,-122.4139302,37.7904657
-122.4240075,37.7631625,-122.4225503,37.7480778
-122.3989432,37.7837879,-122.4011758,37.7820253
-122.3982976,37.791734,-122.3966889,37.7904618
-122.3924884,37.7641147,-122.3889752,37.7643245
-122.4956105,37.7646882,-122.4963787,37.7646542
-122.3899453,37.7744824,-122.3897435,37.7745617
-122.3998107,37.7880097,-122.397564,37.789771
-122.4252409,37.8050936,-122.4253899,37.8050744
-122.4029988,37.7525536,-122.4052835,37.7491315
-122.4027076,37.7832509,-122.4011758,37.7820253
-122.4334764,37.7870253,-122.4330972,37.7851617
-122.4080561,37.7864339,-122.4082456,37.7873652
-122.4933411,37.7338508,-122.4751867,37.7345581
-122.4203647,37.7316169,-122.4254065,37.7313829
-122.3942801,37.7899232,-122.392739,37.7886919
-122.447648,37.8051204,-122.4481,37.8049242
-122.4640433,37.7660951,-122.4643243,37.7659691
-122.470631,37.7488267,-122.4663606,37.7490784
-122.4369321,37.7316363,-122.4365434,37.7315777
-122.4955575,37.7693715,-122.4946852,37.7702083
-122.4968165,37.7336991,-122.4967557,37.7336972
-122.467767,37.8034286,-122.4674614,37.8037117
-122.411717,37.7812048,-122.4120025,37.7809809
-122.4322094,37.7891189,-122.4320179,37.7881668
-122.3905436,37.7806182,-122.3896767,37.7799221
-122.4556372,37.7537981,-122.4484847,37.7590499
-122.4071627,37.7797361,-122.4087215,37.7809779
-122.458896,37.7470217,-122.4591448,37.7472457
-122.4171256,37.7743254,-122.4185329,37.7729612
-122.4518513,37.7455425,-122.4522328,37.7456017
-122.4016818,37.7718329,-122.4038576,37.7700503
-122.4194193,37.7763888,-122.4176198,37.7765433
-122.4719651,37.7311517,-122.4719651,37.731032
-122.4544464,37.710655,-122.4551935,37.7107751
-122.4222916,37.7817558,-122.4207223,37.7819539
-122.4049417,37.7814932,-122.4064956,37.7827293
-122.438806,37.779656,-122.4420538,37.7792716
-122.4140702,37.7828026,-122.4157156,37.7825934
-122.4407787,37.7315409,-122.4386335,37.7315425
-122.4799241,37.7704966,-122.4658464,37.772612
-122.4193499,37.7751929,-122.419313,37.7750502
-122.4725317,37.7844578,-122.4726728,37.7844514
-122.4063861,37.7488295,-122.4045093,37.7470951
-122.4108419,37.734816,-122.4088696,37.7367855
-122.4499374,37.7167231,-122.4503991,37.7161725
-122.4722982,37.7164293,-122.4720488,37.7165256
-122.4364135,37.7238059,-122.4354366,37.7238735
-122.4513232,37.7452069,-122.4419063,37.7359776
-122.3950395,37.7770716,-122.3949368,37.7771483
-122.4329602,37.7642405,-122.4275971,37.7684995
-122.3991626,37.7910505,-122.397564,37.789771
-122.5052646,37.7353815,-122.5053175,37.7361365
-122.3878647,37.7426271,-122.3880405,37.7427493
-122.419005,37.7821738,-122.4205724,37.7819721
-122.4112706,37.7971761,-122.4102752,37.7974095
-122.4015018,37.7123857,-122.4015762,37.7125441
-122.495985,37.7628867,-122.4965288,37.7641086
-122.4513983,37.7978393,-122.4512735,37.79761
-122.4087333,37.748411,-122.4105726,37.7483746
-122.4131528,37.7749999,-122.4085367,37.7713009
-122.4331925,37.7334317,-122.4402512,37.7298523
-122.4131495,37.7810015,-122.4125763,37.7805274
-122.4982724,37.7322449,-122.493951,37.7295354
-122.4662023,37.7621837,-122.46555,37.752856
-122.3981344,37.779529,-122.399635,37.7807911
-122.3901445,37.790745,-122.3886184,37.7894946
-122.4695656,37.792581,-122.4725765,37.7863233
-122.4437615,37.7582418,-122.4438269,37.7581733
-122.4737616,37.8069543,-122.4739557,37.8071263
-122.4085367,37.7713009,-122.4069977,37.77007
-122.4198913,37.7456031,-122.4202864,37.7480611
-122.5068293,37.7355762,-122.5066727,37.735577
-122.4246253,37.8012989,-122.4245935,37.801137
-122.4311381,37.7845326,-122.4311198,37.7844422
-122.3894308,37.7888522,-122.3909795,37.7900822
-122.4713865,37.7347987,-122.4682822,37.7373911
-122.4719915,37.7268149,-122.471799,37.7302871
-122.4257494,37.7696729,-122.4258852,37.7698439
-122.4034364,37.7876758,-122.4020414,37.7862613
-122.4009956,37.7748144,-122.3952917,37.7669154
-122.4059164,37.7857139,-122.4080709,37.7840127
-122.390971,37.7925459,-122.3924485,37.7938314
-122.4662722,37.7349479,-122.46578,37.733308
-122.4639199,37.7438077,-122.4639088,37.7436879
-122.3889752,37.7643245,-122.3877024,37.7501824
-122.4661748,37.7391536,-122.4682822,37.7373911
-122.4775137,37.7663685,-122.4795582,37.7713381
-122.4086156,37.7892289,-122.4069817,37.7894357
-122.3965882,37.778302,-122.3950395,37.7770716
-122.4965288,37.7641086,-122.4965603,37.7645571
-122.4090014,37.7994866,-122.4086323,37.7976269
-122.4080561,37.7864339,-122.4129919,37.7858081
-122.4240737,37.7985489,-122.4235062,37.7957353
-122.4925264,37.7835496,-122.4923913,37.7816809
-122.5004862,37.7681624,-122.5008842,37.7648553
-122.3967712,37.7855862,-122.3958174,37.7862557
-122.4314708,37.8033522,-122.4252015,37.8041423
-122.4061579,37.7508127,-122.4067218,37.7488329
-122.4540186,37.7715111,-122.445924,37.7729945
-122.4070918,37.7391577,-122.4070418,37.7395782
-122.4172352,37.8051759,-122.4059603,37.8066266
-122.3878223,37.7427402,-122.3880405,37.7427493
-122.4494818,37.802069,-122.4511949,37.8034306
-122.3958667,37.7706737,-122.3959155,37.7703046
-122.4222841,37.745589,-122.4239597,37.74085
-122.4039953,37.7301141,-122.4024825,37.7266031
-122.3916518,37.792,-122.3925074,37.7912945
-122.4753696,37.7393284,-122.4754911,37.7393231
-122.4055524,37.7498959,-122.402533,37.749384
-122.454757,37.7710629,-122.4553371,37.7708737
-122.4100831,37.7749925,-122.4085358,37.7737601
-122.39198,37.7501254,-122.3920144,37.750028
-122.4982724,37.7322449,-122.4939169,37.7294454
-122.4851909,37.7147323,-122.4853781,37.7133592
-122.4065398,37.7719252,-122.4050958,37.776113
-122.4086156,37.7892289,-122.4084332,37.7882926
-122.4551935,37.7107751,-122.4549094,37.7105151
-122.4588903,37.7812124,-122.4587569,37.7793568
-122.4201941,37.8048014,-122.4203838,37.8057276
-122.39474,37.7956094,-122.3945829,37.7960156
-122.4120025,37.7809809,-122.4125763,37.7805274
